file,line,text
[Translated to English] database1.sql,197,"[Translated to English] (16, 'item/product=16', 'images/tr1.jpg', 'tr2.jpg,tr3.jpg,dino_flex.png,dino2.png,dino1.png,trex_10.png', 1590, '81x67x13', 'Flexibilis Dinoszaurusz', 'Flexibilis Tárgyak', 'Flexibilis műanyag dinoszaurusz figura mozgatható részekkel. Ideális választás lehet gyerekek számára vagy díszként a lakásba.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>81mm x 67mm x 13mm</li>\r\n<li>Az illesztések mentén kis mértékben mozgatható</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2738211\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/drlex/about\"" class=\""bld\"">DrLex</a> készítette. &#169; <!--DATE--> DrLex. Minden jog fenntartva.', 'Flexi-Rex', 16, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,198,"[Translated to English] (17, 'item/product=17', 'images/vi2.jpg', 'vi1.jpg,vizilo_flex.png,vizilo_flex2.png,vizilo_flex1.png,vizilo_10.png', 1890, '99x50x10', 'Flexibilis Víziló', 'Flexibilis Tárgyak', 'Flexibilis műanyag víziló figura mozgatható részekkel. Ideális választás lehet gyerekek számára vagy díszként a lakásba.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>99mm x 50mm x 10mm</li>\r\n<li>Az illesztések mentén kis mértékben mozgatható</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:3811306\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/joanabos/about\"" class=\""bld\"">joanabos</a> készítette. &#169; <!--DATE--> joanabos. Minden jog fenntartva.', 'hippo', 17, 0, '0000-00-00 00:00:00'),"
[Translated to English] database1.sql,199,"[Translated to English] (19, 'item/product=19', 'images/ra1.jpg', 'ra2.jpg,raptor_flex.png,raptor_flex2.png,raptor_flex1.png', 1990, '160x66x13', 'Flexibilis Raptor', 'Flexibilis Tárgyak', 'Flexibilis műanyag raptor figura mozgatható részekkel. Ideális választás lehet gyerekek számára vagy díszként a lakásba.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>160mm x 66mm x 13mm</li>\r\n<li>Az illesztések mentén kis mértékben mozgatható</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2901355\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/cavedog/about\"" class=\""bld\"">Cavedog</a> készítette. &#169; <!--DATE--> Cavedog. Minden jog fenntartva.', 'raptor', 19, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,200,"[Translated to English] (22, 'item/product=22', 'images/0f.jpg', 'mi3.jpg,microsd_10.png,microsdkartya_tarolo2.png,microsdkartya_tarolo1.png', 1790, '45x45x16', 'Micro SD Kártya Tároló', 'Tartók, Rendszerezők', '11mm x 15mm x 1mm-es microSD kártyák tárolására alkalmas eszköz. Összesen 18db kártya a kapacitása, 2 sorban soronként 9db. Tökéletesen rendszerezi az adattárolókat és védelmet biztosít az potenciális sérülések ellen. A termék magában foglalja a tartót és annak fedelét is.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>45mm x 45mm x 16mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:1289250\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/bgill/about\"" class=\""bld\"">bgill</a> készítette. &#169; <!--DATE--> bgill. Minden jog fenntartva.', 'microsdcardholderbottomv1', 21, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,201,"[Translated to English] (24, 'item/product=24', 'images/t.t1.jpg', 't.t2.jpg,t.t3.jpg,rekesz_10.png,titkostarolo_tarolo1.png,titkostarolo_tarolo2.png,titkostarolo_tarolo3.png,titoktarolo.png', 3190, '135x62x18', 'Titkos Falirekesz', 'Tartók, Rendszerezők', 'Falra szerelhető titkos falirekesz és tároló. Alapesetben elég nehezen észrevehető, hogy a tároló felső része csúsztatható és a belsejébe is lehet tenni dolgokat. A hátulján lévő 3 lyuknak köszönhetően könnyen falra rögzíthető.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>135mm x 62mm x 18mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:356676\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/tosh/about\"" class=\""bld\"">Tosh</a> készítette. &#169; <!--DATE--> Tosh. Minden jog fenntartva.', 'shelf_inside', 23, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,202,"[Translated to English] (25, 'item/product=25', 'images/pesdtaha.jpg', 'pe1.jpg,pe2.jpg,pe3.jpg,pendriwe_tarto_10.png,sdkartya_tarolo2.png,sdkartya_tarolo3.png,sdkartya_tarolo1.png,pen_sd.png', 2790, '150x32x18', 'Pendrive, SD Kártya Tároló', 'Tartók, Rendszerezők', 'Kiváló univerzális rendszerezési és tárolási lehetőséget biztosít a leggyakrabban használt adathordozók számára. A termék egyidejűleg maximum 8db USB végű eszköz (pendrive, csatlakozó, stb.), 8db standard méretű SD kártya és 5db microSD kártya tárolására ad lehetőséget.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>150mm x 32mm x 18mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:952885\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/lalo_solo/about\"" class=\""bld\"">Lalo_Solo</a> készítette. &#169; <!--DATE--> Lalo_Solo. Minden jog fenntartva.', 'USB_Stick_SD_Card_Holder_-_8_USB', 24, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,203,"[Translated to English] (29, 'item/product=29', 'images/kata.jpg', 'k_t2.jpg,k_t1.jpg,kabel_rend1.png,kabel_rend2.png', 1190, '18x18x13', 'Kábel Menet (20db)', 'Tartók, Rendszerezők', 'Alkalmas különböző vastagságú kábelek megvezetésére. Könnyen és egyszerűen használható, a hátulján lévő tartó felületnek köszönhetően pedig a kívánt felületre ragasztható. A csomag tartalma 10db kábel menet.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>18mm x 18mm x 13mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:1385206\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/ysoft_be3d/about\"" class=\""bld\"">YSoft_be3D</a> készítette. &#169; <!--DATE--> YSoft_be3D. Minden jog fenntartva.\r\n ', 'SmartPhone_Cable_Organizer_r1', 28, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,204,"[Translated to English] (32, 'item/product=32', 'images/eltaha.jpg', 'aaa_1.jpg,aaa2.jpg,aaa_elem1.png,aaa_elem2.png', 1590, '101x22x20', 'AAA Elemtároló (2db)', 'Szakeszközök', 'Praktikus tároló AAA típusú elemekhez. Egyszerre maximum 8db AAA elem tárolására képes, emellett egynél nagyobb darabszám rendelése esetén a termékek stabilan összeilleszthetők. Ideális választás lehet szakemberek számára, de otthon a lakásban is kiválóan használható.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>101mm x 22mm x 20mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:954557\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jasond/about\"" class=\""bld\"">jasond</a> készítette. &#169; <!--DATE--> jasond. Minden jog fenntartva.\r\n ', 'AAAHolder', 30, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,205,"[Translated to English] (33, 'item/product=33', 'images/eltahaaaa.jpg', 'aa_1.jpg,aa_2.jpg,aa_elem1.png,aa_elem2.png', 1590, '101x26x20', 'AA Elemtároló (2db)', 'Szakeszközök', 'Praktikus tároló AA típusú elemekhez. Egyszerre maximum 6db AA elem tárolására képes, emellett egynél nagyobb darabszám rendelése esetén a termékek stabilan összeilleszthetők. Ideális választás lehet szakemberek számára, de otthon a lakásban is kiválóan használható.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>101mm x 26mm x 20mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:954557\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jasond/about\"" class=\""bld\"">jasond</a> készítette. &#169; <!--DATE--> jasond. Minden jog fenntartva.\r\n ', 'AAHolder', 31, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,206,"[Translated to English] (34, 'item/product=34', 'images/9v2.jpg', '9v.jpg,9v_elem1.png,9v_elem2.png', 1590, '101x30x20 ', '9V-os Elemtároló (2db)', 'Szakeszközök', 'Praktikus tároló 9V-os elemekhez. Egyszerre maximum 3db elem tárolására képes, emellett egynél nagyobb darabszám rendelése esetén a termékek stabilan összeilleszthetők. Ideális választás lehet szakemberek számára, de otthon a lakásban is kiválóan használható.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>101mm x 30mm x 20mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:954557\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jasond/about\"" class=\""bld\"">jasond</a> készítette. &#169; <!--DATE--> jasond. Minden jog fenntartva.\r\n ', '9VHolder', 32, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,207,"[Translated to English] (37, 'item/product=37', 'images/koneti.jpg', 'ill2.jpg,ill3.jpg,kor_negyszog_ill0.png,kor_negyszog_ill2.png,kor_negyszog_ill3.png', 2990, '130x123x50', 'Körből Négyzet Illúzió', 'Egyéb', '6db speciális formából álló alakzat, ami egy tükör előtt bizonyos állásokban valamikor köröket, valamikor pedig négyzeteket ábrázol. Az erről készült\r\n<a class=\""bld\"" href=\""https://www.youtube.com/watch?time_continue=30&v=oWfFco7K9v8&feature=emb_logo\"">videón</a> ez a fajta különleges viselkedés van bemutatva.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>130mm x 123mm x 50mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/philkloppers/about\"" class=\""bld\"">PhilKloppers</a> készítette. &#169; <!--DATE--> PhilKloppers. Minden jog fenntartva.\r\n ', 'Sugihara_Cylinder_V4.1_Flat_Bottom', 35, 0, '2020-06-00 00:00:00'),"
